Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
15/02/2019,4:54 AM,10,-1,61%,N,13mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
15/02/2019,5:54 AM,10,0,64%,N,9mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
15/02/2019,6:54 AM,10,0,64%,NNE,13mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
15/02/2019,7:54 AM,10,0,64%,NNE,10mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
15/02/2019,8:54 AM,9,2,73%,NNE,10mph,0mph,28.85in,0.0in,Light Snow,1:00 AM
15/02/2019,9:54 AM,9,5,84%,N,10mph,0mph,28.88in,0.1in,Snow,1:00 AM
15/02/2019,10:54 AM,10,5,80%,NNE,9mph,0mph,28.90in,0.1in,Snow,1:00 AM
15/02/2019,11:54 AM,11,5,77%,NNE,7mph,0mph,28.89in,0.0in,Light Snow,1:00 AM
15/02/2019,12:54 PM,12,6,77%,NNE,9mph,0mph,28.86in,0.0in,Light Snow,1:00 AM
15/02/2019,1:54 PM,12,5,73%,NNE,10mph,0mph,28.85in,0.0in,Light Snow,1:00 AM
15/02/2019,2:54 PM,13,6,74%,NNE,9mph,0mph,28.85in,0.0in,Light Snow,1:00 AM
15/02/2019,3:54 PM,14,7,74%,N,8mph,0mph,28.86in,0.0in,Light Snow,1:00 AM
15/02/2019,4:54 PM,15,7,70%,NE,7mph,0mph,28.86in,0.0in,Light Snow,1:00 AM
15/02/2019,5:54 PM,14,8,77%,N,7mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
15/02/2019,6:54 PM,13,7,77%,NNE,6mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
15/02/2019,7:54 PM,10,4,76%,N,6mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
15/02/2019,8:54 PM,8,4,83%,CALM,0mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
15/02/2019,9:54 PM,10,5,80%,NNE,8mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
15/02/2019,10:54 PM,12,7,80%,CALM,0mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
15/02/2019,11:54 PM,10,6,84%,N,3mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
16/02/2019,12:54 AM,8,6,92%,NNW,3mph,0mph,28.89in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
16/02/2019,1:54 AM,5,2,87%,NNE,5mph,0mph,28.86in,0.0in,air,1:00 AM
16/02/2019,2:54 AM,4,1,88%,CALM,0mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
16/02/2019,3:54 AM,2,-1,88%,NNW,3mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
16/02/2019,4:54 AM,2,0,91%,NW,3mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
16/02/2019,5:54 AM,1,-4,79%,CALM,0mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
16/02/2019,6:54 AM,0,-3,88%,CALM,0mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
16/02/2019,7:54 AM,0,-4,83%,N,7mph,0mph,28.79in,0.0in,Cloudy,1:00 AM
16/02/2019,8:54 AM,4,0,84%,N,3mph,0mph,28.79in,0.0in,Cloudy,1:00 AM
16/02/2019,9:54 AM,13,7,77%,ENE,6mph,0mph,28.77in,0.0in,air,1:00 AM
16/02/2019,10:54 AM,16,8,71%,SE,5mph,0mph,28.73in,0.0in,Cloudy,1:00 AM
16/02/2019,11:54 AM,19,9,65%,E,7mph,0mph,28.71in,0.0in,Cloudy,1:00 AM
16/02/2019,12:54 PM,20,10,65%,E,10mph,0mph,28.67in,0.0in,Cloudy,1:00 AM
16/02/2019,1:54 PM,19,10,68%,ESE,10mph,0mph,28.64in,0.0in,Cloudy,1:00 AM
16/02/2019,2:54 PM,19,9,65%,E,8mph,0mph,28.61in,0.0in,Cloudy,1:00 AM
16/02/2019,3:54 PM,19,10,68%,E,10mph,0mph,28.57in,0.0in,Cloudy,1:00 AM
16/02/2019,5:54 PM,19,9,65%,ENE,12mph,0mph,28.55in,0.0in,Light Snow,2:00 AM
16/02/2019,6:54 PM,17,14,88%,ENE,7mph,0mph,28.56in,0.0in,Light Snow,1:00 AM
16/02/2019,7:54 PM,17,13,84%,NE,10mph,0mph,28.56in,0.1in,Light Snow,1:00 AM
16/02/2019,8:54 PM,17,13,84%,NE,10mph,0mph,28.54in,0.1in,Light Snow,1:00 AM
16/02/2019,9:54 PM,18,14,84%,NNE,8mph,0mph,28.56in,0.0in,Light Snow,1:00 AM
16/02/2019,10:54 PM,18,14,84%,NE,8mph,0mph,28.56in,0.0in,Light Snow,1:00 AM
16/02/2019,11:54 PM,18,14,84%,NNE,7mph,0mph,28.55in,0.0in,Light Snow,1:00 AM
17/02/2019,12:54 AM,18,14,84%,NNE,5mph,0mph,28.54in,0.0in,Light Snow,###############################################################################################################################################################################################################################################################
17/02/2019,1:54 AM,17,14,88%,N,5mph,0mph,28.54in,0.0in,Light Snow,1:00 AM
17/02/2019,2:54 AM,17,14,88%,N,7mph,0mph,28.53in,0.0in,Light Snow,1:00 AM
17/02/2019,3:54 AM,17,14,88%,NNW,9mph,0mph,28.52in,0.0in,Light Snow,1:00 AM
17/02/2019,4:54 AM,17,13,84%,NNW,7mph,0mph,28.55in,0.0in,Light Snow,1:00 AM
17/02/2019,5:54 AM,17,13,84%,NNW,10mph,0mph,28.55in,0.0in,Light Snow,1:00 AM
17/02/2019,6:54 AM,17,13,84%,NNW,7mph,0mph,28.57in,0.0in,Cloudy,1:00 AM
17/02/2019,7:54 AM,18,13,81%,NW,9mph,0mph,28.60in,0.0in,Cloudy,1:00 AM
17/02/2019,8:54 AM,18,13,81%,NW,10mph,0mph,28.62in,0.0in,Light Snow,1:00 AM
17/02/2019,9:54 AM,20,14,78%,NW,13mph,21mph,28.64in,0.0in,Light Snow,1:00 AM
17/02/2019,10:54 AM,21,13,71%,NNW,15mph,0mph,28.66in,0.0in,air,1:00 AM
17/02/2019,11:54 AM,23,14,68%,NW,14mph,0mph,28.68in,0.0in,air,1:00 AM
17/02/2019,12:54 PM,23,14,68%,NW,15mph,0mph,28.69in,0.0in,air,1:00 AM
17/02/2019,1:54 PM,24,15,69%,NNW,15mph,0mph,28.70in,0.0in,Cloudy,1:00 AM
17/02/2019,2:54 PM,22,14,72%,NW,16mph,25mph,28.71in,0.0in,Cloudy,1:00 AM
17/02/2019,3:54 PM,22,14,72%,NW,16mph,0mph,28.74in,0.0in,Cloudy,1:00 AM
17/02/2019,4:54 PM,22,15,75%,NW,16mph,26mph,28.77in,0.0in,Light Snow,1:00 AM
17/02/2019,5:54 PM,20,12,71%,NNW,18mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
17/02/2019,6:54 PM,20,13,74%,NW,15mph,0mph,28.85in,0.0in,Cloudy,1:00 AM
17/02/2019,7:54 PM,18,13,81%,NW,12mph,0mph,28.87in,0.0in,Light Snow,1:00 AM
17/02/2019,8:54 PM,18,12,78%,NW,13mph,0mph,28.91in,0.0in,Cloudy,1:00 AM
17/02/2019,9:54 PM,16,10,77%,NW,12mph,0mph,28.94in,0.0in,Partly Cloudy,1:00 AM
17/02/2019,10:54 PM,15,9,77%,NW,9mph,0mph,28.95in,0.0in,air,1:00 AM
17/02/2019,11:54 PM,14,9,80%,NW,8mph,0mph,28.97in,0.0in,air,1:00 AM
18/02/2019,12:54 AM,13,7,77%,NW,8mph,0mph,29.00in,0.0in,air,###############################################################################################################################################################################################################################################################
18/02/2019,1:54 AM,12,6,77%,NW,8mph,0mph,29.02in,0.0in,air,1:00 AM
18/02/2019,2:54 AM,10,6,84%,NW,9mph,0mph,29.03in,0.0in,air,1:00 AM
18/02/2019,3:54 AM,9,4,80%,NNW,12mph,0mph,29.03in,0.0in,air,1:00 AM
18/02/2019,4:54 AM,8,3,80%,NW,8mph,0mph,29.06in,0.0in,air,1:00 AM
18/02/2019,5:54 AM,8,4,83%,NW,7mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
18/02/2019,6:54 AM,6,2,83%,NNW,8mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
18/02/2019,7:54 AM,9,4,80%,W,7mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
18/02/2019,8:54 AM,11,5,77%,NNW,8mph,0mph,29.19in,0.0in,Cloudy,1:00 AM
18/02/2019,9:54 AM,13,6,74%,N,10mph,0mph,29.19in,0.0in,Cloudy,1:00 AM
18/02/2019,10:54 AM,16,9,74%,N,7mph,0mph,29.23in,0.0in,Cloudy,1:00 AM
18/02/2019,11:54 AM,18,9,68%,N,7mph,0mph,29.24in,0.0in,Cloudy,1:00 AM
18/02/2019,12:54 PM,20,10,65%,N,7mph,0mph,29.23in,0.0in,air,1:00 AM
18/02/2019,1:54 PM,21,11,65%,N,5mph,0mph,29.22in,0.0in,Cloudy,1:00 AM
18/02/2019,2:54 PM,22,11,63%,N,6mph,0mph,29.22in,0.0in,air,1:00 AM
18/02/2019,3:54 PM,21,11,65%,NNE,6mph,0mph,29.22in,0.0in,Cloudy,1:00 AM
18/02/2019,4:54 PM,20,11,68%,NE,8mph,0mph,29.21in,0.0in,Cloudy,1:00 AM
18/02/2019,5:54 PM,18,10,71%,NE,6mph,0mph,29.22in,0.0in,Cloudy,1:00 AM
18/02/2019,6:54 PM,16,9,74%,ENE,8mph,0mph,29.23in,0.0in,Mostly Cloudy,1:00 AM
18/02/2019,7:54 PM,14,7,74%,NE,5mph,0mph,29.25in,0.0in,air,1:00 AM
18/02/2019,8:54 PM,15,8,74%,NNE,5mph,0mph,29.25in,0.0in,Cloudy,1:00 AM
18/02/2019,9:54 PM,15,9,77%,CALM,0mph,0mph,29.25in,0.0in,Cloudy,1:00 AM
18/02/2019,10:54 PM,14,8,77%,NNE,6mph,0mph,29.26in,0.0in,Cloudy,1:00 AM
18/02/2019,11:54 PM,11,6,81%,N,5mph,0mph,29.24in,0.0in,Partly Cloudy,1:00 AM
19/02/2019,12:54 AM,8,4,83%,NNW,6mph,0mph,29.25in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
19/02/2019,1:54 AM,3,-1,84%,N,6mph,0mph,29.26in,0.0in,Cloudy,1:00 AM
19/02/2019,2:54 AM,5,2,87%,N,7mph,0mph,29.25in,0.0in,Cloudy,1:00 AM
19/02/2019,3:54 AM,5,1,84%,N,6mph,0mph,29.23in,0.0in,Cloudy,1:00 AM
19/02/2019,4:54 AM,7,3,84%,N,5mph,0mph,29.23in,0.0in,Cloudy,1:00 AM
19/02/2019,5:54 AM,10,6,84%,ENE,5mph,0mph,29.22in,0.0in,Cloudy,1:00 AM
19/02/2019,6:54 AM,10,6,84%,ENE,5mph,0mph,29.21in,0.0in,Cloudy,1:00 AM
19/02/2019,7:54 AM,11,6,81%,ENE,6mph,0mph,29.21in,0.0in,Cloudy,1:00 AM
19/02/2019,8:54 AM,12,6,77%,ENE,5mph,0mph,29.20in,0.0in,Cloudy,1:00 AM
19/02/2019,9:54 AM,15,7,70%,NE,6mph,0mph,29.17in,0.0in,Cloudy,1:00 AM
19/02/2019,10:54 AM,18,9,68%,E,6mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
19/02/2019,11:54 AM,22,13,68%,E,12mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
19/02/2019,12:54 PM,23,15,72%,E,9mph,0mph,29.07in,0.0in,Cloudy,1:00 AM
19/02/2019,1:54 PM,22,15,75%,E,12mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
19/02/2019,2:54 PM,22,15,75%,ENE,14mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
19/02/2019,3:54 PM,21,15,78%,E,14mph,0mph,28.97in,0.0in,Light Snow,1:00 AM
19/02/2019,4:54 PM,21,17,85%,ENE,12mph,0mph,28.94in,0.0in,Snow,1:00 AM
19/02/2019,5:54 PM,21,17,85%,NE,9mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
19/02/2019,6:54 PM,21,18,88%,NE,14mph,0mph,28.87in,0.0in,Light Snow,1:00 AM
19/02/2019,7:54 PM,21,18,88%,ENE,12mph,22mph,28.83in,0.0in,Snow,1:00 AM
19/02/2019,8:54 PM,21,19,92%,ENE,8mph,0mph,28.79in,0.0in,Light Snow,1:00 AM
19/02/2019,9:54 PM,22,19,89%,E,9mph,0mph,28.75in,0.0in,Light Snow,1:00 AM
19/02/2019,10:54 PM,22,20,92%,ENE,9mph,0mph,28.70in,0.1in,Snow,1:00 AM
19/02/2019,11:54 PM,22,19,89%,CALM,0mph,0mph,28.69in,0.1in,Light Snow,1:00 AM
20/02/2019,12:54 AM,21,19,92%,NNW,5mph,0mph,28.66in,0.0in,Light Snow,###############################################################################################################################################################################################################################################################
20/02/2019,1:54 AM,21,20,96%,N,7mph,0mph,28.62in,0.0in,Wintry Mix,1:00 AM
20/02/2019,2:54 AM,22,20,92%,NE,5mph,0mph,28.58in,0.0in,Light Snow,1:00 AM
20/02/2019,3:54 AM,22,21,96%,CALM,0mph,0mph,28.54in,0.0in,Light Snow,1:00 AM
20/02/2019,4:54 AM,22,20,92%,NNE,3mph,0mph,28.51in,0.0in,Light Snow,1:00 AM
20/02/2019,6:54 AM,21,19,92%,NNW,3mph,0mph,28.47in,0.0in,Light Snow,2:00 AM
20/02/2019,7:54 AM,21,19,92%,CALM,0mph,0mph,28.46in,0.0in,og,1:00 AM
20/02/2019,8:54 AM,23,20,88%,W,3mph,0mph,28.47in,0.0in,og,1:00 AM
20/02/2019,9:54 AM,25,21,85%,WSW,9mph,0mph,28.47in,0.0in,Light Snow,1:00 AM
20/02/2019,10:54 AM,26,20,78%,W,15mph,0mph,28.47in,0.0in,Cloudy,1:00 AM
20/02/2019,11:54 AM,26,18,71%,W,13mph,23mph,28.48in,0.0in,Partly Cloudy,1:00 AM
20/02/2019,12:54 PM,26,17,69%,W,17mph,0mph,28.48in,0.0in,air,1:00 AM
20/02/2019,1:54 PM,26,18,71%,SW,13mph,0mph,28.48in,0.0in,air,1:00 AM
20/02/2019,2:54 PM,29,19,67%,WSW,13mph,0mph,28.47in,0.0in,air,1:00 AM
20/02/2019,3:54 PM,29,19,67%,WSW,14mph,24mph,28.49in,0.0in,air,1:00 AM
20/02/2019,4:54 PM,29,20,69%,WSW,13mph,0mph,28.52in,0.0in,air,1:00 AM
20/02/2019,5:54 PM,28,16,61%,WSW,14mph,0mph,28.54in,0.0in,air,1:00 AM
20/02/2019,6:54 PM,22,13,68%,SW,8mph,0mph,28.58in,0.0in,air,1:00 AM
20/02/2019,7:54 PM,21,13,71%,WSW,6mph,0mph,28.63in,0.0in,air,1:00 AM
20/02/2019,8:54 PM,19,11,71%,WSW,3mph,0mph,28.65in,0.0in,air,1:00 AM
20/02/2019,9:54 PM,17,11,77%,WNW,5mph,0mph,28.68in,0.0in,Cloudy,1:00 AM
20/02/2019,10:54 PM,15,9,77%,CALM,0mph,0mph,28.71in,0.0in,Cloudy,1:00 AM
20/02/2019,11:54 PM,15,8,74%,SW,5mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
21/02/2019,12:54 AM,8,4,83%,CALM,0mph,0mph,28.75in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
21/02/2019,1:54 AM,8,4,83%,CALM,0mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
21/02/2019,2:54 AM,5,1,84%,CALM,0mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
21/02/2019,3:54 AM,5,1,84%,CALM,0mph,0mph,28.79in,0.0in,Cloudy,1:00 AM
21/02/2019,4:54 AM,-2,-3,96%,CALM,0mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
21/02/2019,5:54 AM,-1,-4,87%,NNW,5mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
21/02/2019,6:54 AM,-1,-5,83%,NW,3mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
21/02/2019,7:54 AM,-2,-5,87%,N,6mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
21/02/2019,8:54 AM,5,2,87%,CALM,0mph,0mph,28.91in,0.0in,Cloudy,1:00 AM
21/02/2019,9:54 AM,10,4,76%,NNW,7mph,0mph,28.93in,0.0in,Cloudy,1:00 AM
21/02/2019,10:54 AM,19,10,68%,NNW,5mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
21/02/2019,11:54 AM,26,14,60%,NE,10mph,0mph,28.92in,0.0in,Cloudy,1:00 AM
21/02/2019,12:54 PM,26,14,60%,NE,10mph,0mph,28.90in,0.0in,air,1:00 AM
21/02/2019,1:54 PM,28,16,61%,NE,12mph,0mph,28.88in,0.0in,air,1:00 AM
21/02/2019,2:54 PM,29,17,61%,ENE,9mph,0mph,28.88in,0.0in,Partly Cloudy,1:00 AM
21/02/2019,3:54 PM,32,17,54%,E,12mph,0mph,28.91in,0.0in,Cloudy,1:00 AM
21/02/2019,4:54 PM,31,19,61%,E,10mph,0mph,28.91in,0.0in,Mostly Cloudy,1:00 AM
21/02/2019,5:54 PM,30,20,66%,E,9mph,0mph,28.92in,0.0in,Cloudy,1:00 AM
21/02/2019,6:54 PM,29,19,67%,ENE,12mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
21/02/2019,7:54 PM,28,18,66%,NE,10mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
21/02/2019,8:54 PM,28,18,66%,ENE,14mph,0mph,28.95in,0.0in,Cloudy,1:00 AM
21/02/2019,9:54 PM,28,18,66%,NE,10mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
21/02/2019,10:54 PM,28,19,69%,E,10mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
21/02/2019,11:54 PM,28,19,69%,E,9mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
22/02/2019,12:54 AM,27,18,69%,E,5mph,0mph,28.97in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
22/02/2019,1:54 AM,25,17,72%,E,7mph,0mph,28.98in,0.0in,Mostly Cloudy,1:00 AM
22/02/2019,2:54 AM,25,17,72%,ENE,7mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
22/02/2019,3:54 AM,20,14,78%,ENE,5mph,0mph,28.96in,0.0in,air,1:00 AM
22/02/2019,4:54 AM,22,16,78%,ENE,6mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
22/02/2019,5:54 AM,17,13,84%,NNE,5mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
22/02/2019,6:54 AM,15,12,88%,N,3mph,0mph,28.99in,0.0in,Cloudy,1:00 AM
22/02/2019,7:54 AM,14,11,88%,NNE,6mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
22/02/2019,8:54 AM,22,14,72%,NE,5mph,0mph,28.98in,0.0in,air,1:00 AM
22/02/2019,9:54 AM,29,17,61%,ESE,9mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
22/02/2019,10:54 AM,31,17,57%,ESE,18mph,24mph,28.96in,0.0in,Cloudy,1:00 AM
22/02/2019,11:54 AM,32,19,59%,ESE,12mph,0mph,28.94in,0.0in,Partly Cloudy,1:00 AM
22/02/2019,12:54 PM,33,20,59%,ESE,13mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
22/02/2019,1:54 PM,34,20,56%,E,8mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
22/02/2019,2:54 PM,33,20,59%,E,9mph,0mph,28.85in,0.0in,Mostly Cloudy,1:00 AM
22/02/2019,3:54 PM,33,21,61%,ESE,13mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
22/02/2019,4:54 PM,33,22,64%,E,9mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
22/02/2019,5:54 PM,33,24,70%,ESE,10mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
22/02/2019,6:54 PM,33,24,70%,E,12mph,0mph,28.77in,0.0in,Light Rain,1:00 AM
22/02/2019,7:54 PM,33,27,78%,ESE,15mph,0mph,28.78in,0.0in,Light reezing Rain,1:00 AM
22/02/2019,8:54 PM,32,29,88%,SE,8mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
22/02/2019,9:54 PM,33,30,89%,SE,6mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
22/02/2019,11:54 PM,33,31,92%,ESE,7mph,0mph,28.72in,0.0in,og,2:00 AM
23/02/2019,12:54 AM,33,32,96%,ENE,5mph,0mph,28.70in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
23/02/2019,1:54 AM,33,32,96%,ENE,5mph,0mph,28.69in,0.0in,Cloudy,1:00 AM
23/02/2019,2:54 AM,33,31,92%,NE,7mph,0mph,28.66in,0.0in,og,1:00 AM
23/02/2019,3:54 AM,32,32,100%,ENE,7mph,0mph,28.65in,0.0in,og,1:00 AM
23/02/2019,4:54 AM,32,31,96%,NNE,8mph,0mph,28.64in,0.0in,og,1:00 AM
23/02/2019,5:54 AM,32,31,96%,NE,10mph,0mph,28.61in,0.0in,og,1:00 AM
23/02/2019,6:54 AM,32,31,96%,NNE,9mph,0mph,28.60in,0.0in,og,1:00 AM
23/02/2019,7:54 AM,32,31,96%,N,10mph,0mph,28.61in,0.0in,og,1:00 AM
23/02/2019,8:54 AM,31,30,96%,NNE,15mph,0mph,28.57in,0.0in,og,1:00 AM
23/02/2019,9:54 AM,32,30,92%,N,18mph,0mph,28.50in,0.0in,og,1:00 AM
23/02/2019,10:54 AM,32,30,92%,NNE,17mph,0mph,28.49in,0.0in,og,1:00 AM
23/02/2019,11:54 AM,32,30,92%,NNE,24mph,0mph,28.46in,0.0in,Light Snow / Windy,1:00 AM
23/02/2019,12:54 PM,32,29,88%,N,22mph,0mph,28.40in,0.0in,Light Snow / Windy,1:00 AM
23/02/2019,2:54 PM,28,26,92%,N,22mph,39mph,28.35in,0.1in,og / Windy,2:00 AM
23/02/2019,3:54 PM,27,25,92%,N,30mph,43mph,28.35in,0.1in,og / Windy,1:00 AM
23/02/2019,4:54 PM,27,24,89%,NNW,24mph,32mph,28.39in,0.0in,og / Windy,1:00 AM
23/02/2019,5:54 PM,26,24,92%,NNW,23mph,0mph,28.43in,0.0in,og / Windy,1:00 AM
23/02/2019,6:54 PM,25,23,92%,NW,23mph,39mph,28.48in,0.0in,og / Windy,1:00 AM
23/02/2019,7:54 PM,24,21,88%,NW,21mph,33mph,28.52in,0.0in,og / Windy,1:00 AM
23/02/2019,8:54 PM,24,20,84%,NW,21mph,35mph,28.54in,0.0in,Light Snow / Windy,1:00 AM
23/02/2019,9:54 PM,24,18,77%,NW,17mph,25mph,28.58in,0.0in,Light Snow,1:00 AM
23/02/2019,10:54 PM,24,17,75%,NW,15mph,24mph,28.62in,0.0in,Light Snow,1:00 AM
23/02/2019,11:54 PM,23,15,72%,WNW,15mph,29mph,28.64in,0.0in,Unknown Precipitation,1:00 AM
24/02/2019,12:54 AM,23,14,68%,NW,23mph,32mph,28.69in,0.0in,Unknown Precipitation,###############################################################################################################################################################################################################################################################
24/02/2019,1:54 AM,22,14,72%,NW,20mph,36mph,28.73in,0.0in,Unknown Precipitation,1:00 AM
24/02/2019,2:54 AM,22,14,72%,NW,17mph,31mph,28.76in,0.0in,Unknown Precipitation,1:00 AM
24/02/2019,3:54 AM,21,14,74%,NW,21mph,32mph,28.79in,0.0in,Unknown Precipitation,1:00 AM
24/02/2019,4:54 AM,19,11,71%,NW,22mph,29mph,28.84in,0.0in,Unknown Precipitation,1:00 AM
24/02/2019,5:54 AM,17,9,71%,NW,20mph,29mph,28.89in,0.0in,air,1:00 AM
24/02/2019,6:54 AM,12,5,73%,NW,16mph,32mph,28.94in,0.0in,air,1:00 AM
24/02/2019,7:54 AM,12,3,67%,NW,15mph,0mph,28.98in,0.0in,Partly Cloudy,1:00 AM
24/02/2019,8:54 AM,12,3,67%,NW,17mph,0mph,29.02in,0.0in,air,1:00 AM
24/02/2019,9:54 AM,13,3,65%,NW,16mph,0mph,29.05in,0.0in,air,1:00 AM
24/02/2019,10:54 AM,15,4,61%,NW,15mph,0mph,29.09in,0.0in,air,1:00 AM
24/02/2019,11:54 AM,16,5,62%,NW,17mph,24mph,29.11in,0.0in,air,1:00 AM
24/02/2019,12:54 PM,17,5,59%,NW,17mph,25mph,29.12in,0.0in,air,1:00 AM
24/02/2019,1:54 PM,18,5,57%,NW,16mph,0mph,29.10in,0.0in,air,1:00 AM
24/02/2019,2:54 PM,18,5,57%,NW,14mph,0mph,29.12in,0.0in,air,1:00 AM
24/02/2019,3:54 PM,18,5,57%,NW,9mph,0mph,29.12in,0.0in,air,1:00 AM
24/02/2019,4:54 PM,16,4,59%,NNW,12mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
24/02/2019,5:54 PM,14,4,64%,NNW,9mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
24/02/2019,6:54 PM,11,2,67%,NNW,8mph,0mph,29.14in,0.0in,Partly Cloudy,1:00 AM
24/02/2019,7:54 PM,9,0,67%,NW,7mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
24/02/2019,8:54 PM,8,-1,67%,NW,8mph,0mph,29.17in,0.0in,Cloudy,1:00 AM
24/02/2019,9:54 PM,3,-4,73%,N,8mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
24/02/2019,10:54 PM,3,-3,76%,N,5mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
24/02/2019,11:54 PM,0,-4,83%,N,3mph,0mph,29.17in,0.0in,Cloudy,1:00 AM
25/02/2019,12:54 AM,-1,-5,83%,NNW,3mph,0mph,29.16in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
25/02/2019,1:54 AM,-5,-8,87%,CALM,0mph,0mph,29.18in,0.0in,Cloudy,1:00 AM
25/02/2019,2:54 AM,-6,-9,87%,N,6mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
25/02/2019,3:54 AM,-6,-10,83%,N,7mph,0mph,29.15in,0.0in,air,1:00 AM
25/02/2019,4:54 AM,-7,-11,83%,NNE,7mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
25/02/2019,5:54 AM,-5,-8,87%,N,6mph,0mph,29.14in,0.0in,Partly Cloudy,1:00 AM
25/02/2019,6:54 AM,-5,-9,83%,N,6mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
25/02/2019,7:54 AM,-3,-8,79%,N,6mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
25/02/2019,8:54 AM,2,-3,80%,ENE,12mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
25/02/2019,9:54 AM,4,-4,70%,E,14mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
25/02/2019,10:54 AM,7,-3,64%,ENE,10mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
25/02/2019,11:54 AM,8,-2,64%,NNE,13mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
25/02/2019,12:54 PM,9,-1,64%,NNE,15mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
25/02/2019,1:54 PM,11,-2,56%,NNE,14mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
25/02/2019,2:54 PM,11,-1,59%,NNE,15mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
25/02/2019,3:54 PM,11,0,61%,NNE,14mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
25/02/2019,4:54 PM,11,0,61%,NNE,12mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
25/02/2019,5:54 PM,11,1,64%,NNE,15mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
25/02/2019,6:54 PM,9,0,67%,NNE,18mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
25/02/2019,7:54 PM,9,0,67%,NNE,18mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
